date,regime,p_high
2017-09-21,0,0.00021295014020816127
2017-09-22,0,8.524561748691018e-05
2017-09-25,0,0.0003703287440485222
2017-09-26,0,0.0001573480008798868
2017-09-27,0,9.527788744946995e-05
2017-09-28,0,0.00010941500983537382
2017-09-29,0,6.702320886816288e-05
2017-10-02,0,8.660775927115106e-05
2017-10-03,0,6.108741274008956e-05
2017-10-04,0,9.580602500504499e-05
2017-10-05,0,0.0001080775786800548
2017-10-06,0,0.00012095442745468612
2017-10-09,0,5.739893107628e-05
2017-10-10,0,6.714181280402873e-05
2017-10-11,0,0.00015204520926182438
2017-10-12,0,0.001602548226416934
2017-10-13,0,0.0011998306376297418
2017-10-16,0,0.0001878054420573672
2017-10-17,0,9.118972409602452e-05
2017-10-18,0,7.509630241835571e-05
2017-10-19,0,9.096089897344919e-05
2017-10-20,0,6.362586536667898e-05
2017-10-23,0,5.980557400714754e-05
2017-10-24,0,0.00011256210219598942
2017-10-25,0,0.00040569881378527855
2017-10-26,0,0.00010079191917468049
2017-10-27,0,0.00022346374645395214
2017-10-30,0,0.00012873565949370037
2017-10-31,0,6.575378191057377e-05
2017-11-01,0,0.00011601299347906209
2017-11-02,0,0.000402409347781187
2017-11-03,0,0.00016779227109611772
2017-11-06,0,0.00013840888978655132
2017-11-07,0,0.00038469154575793797
2017-11-08,0,0.0009136966742882598
2017-11-09,0,0.0016533422344007995
2017-11-10,0,0.00012680366528762803
2017-11-13,0,0.00010412110210046703
2017-11-14,0,0.00021574957358158658
2017-11-15,0,0.0013802633954385448
2017-11-16,0,0.00018799441897057723
2017-11-17,0,0.00016039326372076164
2017-11-20,0,7.041024853464024e-05
2017-11-21,0,5.3891769723745865e-05
2017-11-22,0,0.00017246221881215876
2017-11-24,0,0.0024480071880429934
2017-11-27,0,0.052745384267509146
2017-11-28,0,0.39564598376665405
2017-11-29,1,0.9523864667516095
2017-11-30,1,0.9872874861542263
2017-12-01,1,0.9992674027292839
2017-12-04,1,0.7877826162750616
2017-12-05,0,0.4444965276574868
2017-12-06,0,0.12666778390247907
2017-12-07,0,0.046133614055472026
2017-12-08,0,0.0028199256678796535
2017-12-11,0,0.00035422079019040945
2017-12-12,0,0.0003169242647956381
2017-12-13,0,0.0005034810110705718
2017-12-14,0,0.000217579157701953
2017-12-15,0,0.00021402835481134914
2017-12-18,0,0.00013752380520298078
2017-12-19,0,0.0002529575681425068
2017-12-20,0,0.00033269362860025915
2017-12-21,0,0.00011353830282616342
2017-12-22,0,0.00011828578496635992
2017-12-26,0,8.48120631913362e-05
2017-12-27,0,5.080209494819302e-05
2017-12-28,0,6.185781070190779e-05
2017-12-29,0,9.559865008833046e-05
2018-01-02,0,0.0001127556311533526
2018-01-03,0,0.00023219016910295585
2018-01-04,0,0.0005755655282003154
2018-01-05,0,0.000595190503314498
2018-01-08,0,0.00013051549054397696
2018-01-09,0,0.00024345715383059503
2018-01-10,0,0.00026087258034095497
2018-01-11,0,0.0004320430902483676
2018-01-12,0,0.006704831709580782
2018-01-16,0,0.009240599365724973
2018-01-17,0,0.003947848247315214
2018-01-18,0,0.002007074357583998
2018-01-19,0,0.0003801675094718212
2018-01-22,0,0.00019733764304007305
2018-01-23,0,0.0003388853142145313
2018-01-24,0,0.00030856526883546865
2018-01-25,0,0.00032075863734759265
2018-01-26,0,0.0001502261279967175
