,ticker,model,loss,se,ci_low,ci_high
27,AMZN,HAR-X,0.1846006737074714,0.034354675949204196,0.12347964731637544,0.25855806055420755
28,AMZN,RR,0.2423594227801037,0.050039320212453484,0.15515356581099957,0.352223432779678
29,AMZN,LA,0.11191655651739475,0.021208859929232493,0.0747620548461821,0.15714097557445234
30,AMZN,EN,0.2154467155382627,0.04389654923933842,0.13807569863569066,0.3117539108672894
31,AMZN,P-LA,0.21736914627719758,0.04044219218768422,0.14390434772121094,0.3033578048922181
32,AMZN,A-LA,0.12004253617245991,0.014506433983674722,0.09228119301732024,0.14943635757464627
33,AMZN,BG,0.09585109992926558,0.012506941687437087,0.07363360791037162,0.12317235333789237
34,AMZN,RF,0.08662258949837705,0.011553839674961866,0.06575771632599876,0.1113925764450299
35,AMZN,GB,0.08144881511654928,0.011518025205417505,0.060886660732933744,0.10584201146282242
36,AMZN,NN1_ensemble,0.08495910058071746,0.012896912424538417,0.0630262158863118,0.11311451200835781
37,AMZN,NN1_top1,0.09606034793753723,0.012605331998076024,0.07347596952036771,0.12275571120368163
38,AMZN,NN2_ensemble,0.08337873375656873,0.011461453704180464,0.0631605981662196,0.10806739239317929
39,AMZN,NN2_top1,0.18330120892164273,0.02920981980413599,0.13589524290578883,0.24940581345032684
40,AMZN,NN3_ensemble,0.09215698633226879,0.012623192494900671,0.07018596132475587,0.11947783226570378
41,AMZN,NN3_top1,0.14584552111072155,0.024066832346943658,0.10390584214074443,0.19812922109185976
42,AMZN,NN4_ensemble,0.10670344498958736,0.015740799613297985,0.07984105080722569,0.14124883972179322
43,AMZN,NN4_top1,0.1754497611739382,0.023768745470643626,0.13462394753960194,0.22739317088596459
44,JPM,HAR,0.10521335008198461,0.009418879025870998,0.08639692464552852,0.12381778934388367
45,JPM,LogHAR,0.09237857791885581,0.009452297210171582,0.07423208371918352,0.11150657528735373
46,JPM,LevHAR,0.11416508332320643,0.010922458309768988,0.09302413804480013,0.13572750692491287
47,JPM,SHAR,0.1104745745185134,0.01014845712074146,0.08992540786030032,0.1301128061638268
48,JPM,HARQ,0.13414267078896708,0.013584363444521734,0.10730408385971099,0.1602833141839329
49,JPM,HAR-X,0.21140540259563734,0.03371128789257452,0.14975066155453812,0.28040316124782916
50,JPM,RR,0.19801725918863508,0.02692141029044845,0.14742208729283,0.2516379360232742
51,JPM,LA,0.13939628036577573,0.012469805610561838,0.11632863891191221,0.1659273527106952
52,JPM,EN,0.15073198095176454,0.013695601332739105,0.12545137298474618,0.1799306101697518
53,JPM,P-LA,0.10241387752432177,0.009335469085428745,0.08372851846895622,0.12089497829701149
54,JPM,A-LA,0.2542506022698156,0.02375925436453444,0.21106291805307195,0.30459476599043556
55,JPM,BG,0.12311341712090193,0.011492502117467655,0.10091539481200304,0.14652178193048826
56,JPM,RF,0.10400082959552613,0.009440237135797894,0.0854890811981144,0.12276764802777025
57,JPM,GB,0.09043085884938418,0.010337582743142643,0.07095826198082975,0.11166940617540862
58,JPM,NN1_ensemble,0.10388340744564423,0.012792471665672555,0.07990369453935331,0.12982697048683056
59,JPM,NN1_top1,0.1031205917285765,0.011123626931800861,0.08230041952701814,0.12592585018100083
60,JPM,NN2_ensemble,0.09307067812269687,0.010532822863116135,0.07250257901610917,0.11396247194836677
61,JPM,NN2_top1,0.10420719809865325,0.01257161807153124,0.08051474931793613,0.1299731322468954
62,JPM,NN3_ensemble,0.09807172147742269,0.010844723527700363,0.0773043886662328,0.1200816439675917
63,JPM,NN3_top1,0.12082489298983237,0.014004423484352865,0.09433956452729769,0.14851766524747428
64,JPM,NN4_ensemble,0.11789809501343872,0.0120198054045789,0.09537406060661134,0.14330027295780823
65,JPM,NN4_top1,0.10641392076768832,0.011608639949721566,0.08427458920950275,0.1296147505884141
