ticker,feature_set,horizon,decile,model,ratio_vs_HAR
AMZN,M_ALL,1,D7,P-LA,1.7671122231380199
AMZN,M_ALL,1,D7,A-LA,0.5244307633422882
AMZN,M_ALL,1,D7,BG,2.3446329515198907
AMZN,M_ALL,1,D7,RF,1.3348313499127196
AMZN,M_ALL,1,D7,GB,1.7379275877661051
AMZN,M_ALL,1,D7,NN1_ensemble,1.8596011442307816
AMZN,M_ALL,1,D7,NN1_top1,2.549074049690244
AMZN,M_ALL,1,D7,NN2_ensemble,1.4206752003782188
AMZN,M_ALL,1,D7,NN2_top1,2.15112229940457
AMZN,M_ALL,1,D7,NN3_ensemble,1.574815370958866
AMZN,M_ALL,1,D7,NN3_top1,2.1808860356198725
AMZN,M_ALL,1,D7,NN4_ensemble,1.478018135117904
AMZN,M_ALL,1,D7,NN4_top1,1.235013709252814
AMZN,M_ALL,1,D8,HAR,1.0
AMZN,M_ALL,1,D8,LogHAR,1.1584402079309482
AMZN,M_ALL,1,D8,LevHAR,3.3909228705610164
AMZN,M_ALL,1,D8,SHAR,1.4468199705126532
AMZN,M_ALL,1,D8,HARQ,1.345269056853357
AMZN,M_ALL,1,D8,HAR-X,2.456076075636932
AMZN,M_ALL,1,D8,RR,2.546728305425665
AMZN,M_ALL,1,D8,LA,1.8239809545544308
AMZN,M_ALL,1,D8,EN,2.6228509322667044
AMZN,M_ALL,1,D8,P-LA,2.554484575540756
AMZN,M_ALL,1,D8,A-LA,0.17496303078611242
AMZN,M_ALL,1,D8,BG,1.8892114910693707
AMZN,M_ALL,1,D8,RF,1.6340614778087625
AMZN,M_ALL,1,D8,GB,2.3483058105859076
AMZN,M_ALL,1,D8,NN1_ensemble,2.071361015281836
AMZN,M_ALL,1,D8,NN1_top1,1.6509999323348203
AMZN,M_ALL,1,D8,NN2_ensemble,2.18723026787738
AMZN,M_ALL,1,D8,NN2_top1,4.172702420600361
AMZN,M_ALL,1,D8,NN3_ensemble,2.206039843876262
AMZN,M_ALL,1,D8,NN3_top1,3.2122006511046948
AMZN,M_ALL,1,D8,NN4_ensemble,2.5082992950271428
AMZN,M_ALL,1,D8,NN4_top1,2.023092836786257
AMZN,M_ALL,1,D9,HAR,1.0
AMZN,M_ALL,1,D9,LogHAR,0.9143381148218114
AMZN,M_ALL,1,D9,LevHAR,1.2794289451140177
AMZN,M_ALL,1,D9,SHAR,1.3481077251938711
AMZN,M_ALL,1,D9,HARQ,1.055269470651555
AMZN,M_ALL,1,D9,HAR-X,1.2281499665647906
AMZN,M_ALL,1,D9,RR,1.2174813115460874
AMZN,M_ALL,1,D9,LA,0.9959272513274469
AMZN,M_ALL,1,D9,EN,1.2817646446074202
AMZN,M_ALL,1,D9,P-LA,1.244527643640981
AMZN,M_ALL,1,D9,A-LA,0.10079982435071828
AMZN,M_ALL,1,D9,BG,2.006907749897221
AMZN,M_ALL,1,D9,RF,1.3121877563965627
AMZN,M_ALL,1,D9,GB,1.3713837277335632
AMZN,M_ALL,1,D9,NN1_ensemble,1.158155081347743
AMZN,M_ALL,1,D9,NN1_top1,1.1085888914061224
AMZN,M_ALL,1,D9,NN2_ensemble,1.096869923034363
AMZN,M_ALL,1,D9,NN2_top1,1.6854155725502782
AMZN,M_ALL,1,D9,NN3_ensemble,1.1551582037331252
AMZN,M_ALL,1,D9,NN3_top1,1.3149173952859894
AMZN,M_ALL,1,D9,NN4_ensemble,1.2359898689617212
AMZN,M_ALL,1,D9,NN4_top1,1.2585872353005167
AMZN,M_ALL,1,D10,HAR,1.0
AMZN,M_ALL,1,D10,LogHAR,0.9897048926664531
AMZN,M_ALL,1,D10,LevHAR,0.9693757179935342
AMZN,M_ALL,1,D10,SHAR,0.9209561233565505
AMZN,M_ALL,1,D10,HARQ,0.9237945880614848
AMZN,M_ALL,1,D10,HAR-X,0.8262633229816905
AMZN,M_ALL,1,D10,RR,0.8622517589275726
AMZN,M_ALL,1,D10,LA,0.8752833743546466
AMZN,M_ALL,1,D10,EN,0.8668012925482715
AMZN,M_ALL,1,D10,P-LA,0.852757229364734
AMZN,M_ALL,1,D10,A-LA,1.2755856366266987
AMZN,M_ALL,1,D10,BG,0.8913616749650787
AMZN,M_ALL,1,D10,RF,0.8989254316622226
AMZN,M_ALL,1,D10,GB,0.9053835743493587
AMZN,M_ALL,1,D10,NN1_ensemble,0.8645762282805162
AMZN,M_ALL,1,D10,NN1_top1,0.8368388972643519
AMZN,M_ALL,1,D10,NN2_ensemble,0.9297120392316367
AMZN,M_ALL,1,D10,NN2_top1,1.0889219908888597
AMZN,M_ALL,1,D10,NN3_ensemble,0.8793651942476732
AMZN,M_ALL,1,D10,NN3_top1,1.153907467255837
AMZN,M_ALL,1,D10,NN4_ensemble,0.9794589096501232
AMZN,M_ALL,1,D10,NN4_top1,0.9801190014551678
JPM,M_ALL,1,D1,HAR,1.0
JPM,M_ALL,1,D1,LogHAR,0.7999971871189832
JPM,M_ALL,1,D1,LevHAR,0.7184208147745125
JPM,M_ALL,1,D1,SHAR,1.4315337964098391
JPM,M_ALL,1,D1,HARQ,0.536003860033725
JPM,M_ALL,1,D1,HAR-X,0.46371883775743467
JPM,M_ALL,1,D1,RR,0.4631575634619835
JPM,M_ALL,1,D1,LA,1.2840271640960506
JPM,M_ALL,1,D1,EN,1.3099188203189778
JPM,M_ALL,1,D1,P-LA,0.9013918444531837
JPM,M_ALL,1,D1,A-LA,7.992656442436193
JPM,M_ALL,1,D1,BG,0.7269745386850984
JPM,M_ALL,1,D1,RF,0.779235055524241
JPM,M_ALL,1,D1,GB,0.8623945384189919
JPM,M_ALL,1,D1,NN1_ensemble,0.6879963394048834
JPM,M_ALL,1,D1,NN1_top1,0.716625731013066
JPM,M_ALL,1,D1,NN2_ensemble,0.6745227122754035
JPM,M_ALL,1,D1,NN2_top1,0.655657592553705
JPM,M_ALL,1,D1,NN3_ensemble,0.8817799801115689
JPM,M_ALL,1,D1,NN3_top1,0.9433024540227465
