,ticker,model,loss,se,ci_low,ci_high
45,JPM,LogHAR,0.143309866825443,0.015455291857921551,0.11519614392315079,0.1757168922586154
46,JPM,LevHAR,0.16633722301700668,0.018660132001171944,0.1327266831487139,0.20543685513780832
47,JPM,SHAR,0.23573060481622476,0.045207296495511966,0.16393021454197687,0.3363858366056964
48,JPM,HARQ,0.20387188438148124,0.02702569537987181,0.15612963251907103,0.2618182238032336
49,JPM,HAR-X,0.3916252308678841,0.06683147552587024,0.2757798885042913,0.5353917964073823
50,JPM,RR,0.3656347623792961,0.050574100182154025,0.2751934732273781,0.47286210415334406
51,JPM,LA,0.15470016075304494,0.012797055475063782,0.13086922572817372,0.18133811828562912
52,JPM,EN,0.1555669974999089,0.012764705572325145,0.13180672072144967,0.18203213712611843
53,JPM,P-LA,0.15024716539582367,0.01530833461413015,0.12218013916068503,0.1825051555085826
54,JPM,A-LA,0.33913603512635004,0.024329109190471262,0.2939897208011402,0.38961964490324114
55,JPM,BG,0.1478124034124822,0.013286532306746417,0.12277516641445702,0.1744441480164088
56,JPM,RF,0.14683491290611703,0.01331410883512916,0.12162301585603873,0.1734866736709008
57,JPM,GB,0.13658660998659444,0.013525001792580402,0.11132128467199277,0.1643192551496841
58,JPM,NN1_ensemble,0.1821789939256821,0.02346449216087063,0.14112119714070304,0.232576037423488
59,JPM,NN1_top1,0.19410678103824217,0.024325742224797282,0.15137500447666252,0.24629688938559133
60,JPM,NN2_ensemble,0.15634063262659442,0.020446617679914823,0.12048407611479522,0.20039128133974887
61,JPM,NN2_top1,0.3924623438904391,0.10324219866522541,0.2330227927660368,0.6250051511611631
62,JPM,NN3_ensemble,0.15210089263568652,0.015484339007558965,0.1233411563451187,0.18369970522063442
63,JPM,NN3_top1,0.2067150689517486,0.03106711919352605,0.15299382266046563,0.2730347478678907
64,JPM,NN4_ensemble,0.14651694536968507,0.014510109820629138,0.11927464839963714,0.1757015078121435
65,JPM,NN4_top1,0.1788203659231963,0.019699584887961818,0.14173403641508286,0.2181657180174143
