date,regime,p_high
2018-08-29,0,0.01857215824528767
2018-08-30,1,0.5709653692166813
2018-08-31,1,0.5985364413551463
2018-09-04,1,0.6945265919473711
2018-09-05,1,0.9121042662416711
2018-09-06,1,0.9798794136371924
2018-09-07,1,0.9959567838945844
2018-09-10,1,0.9996948425356815
2018-09-11,1,0.9986039459751044
2018-09-12,1,0.9999328395981052
2018-09-13,1,0.9991063274998974
2018-09-14,1,0.9939423547818952
2018-09-17,1,0.9867969521153294
2018-09-18,1,0.9384943048212421
2018-09-19,1,0.5917331389005864
2018-09-20,0,0.3108990933000178
2018-09-21,0,0.10870379596752772
2018-09-24,0,0.04796042647106113
2018-09-25,0,0.01229799414485436
2018-09-26,0,0.005110172514443942
2018-09-27,0,0.001076968095285632
2018-09-28,0,0.001997846730223434
2018-10-01,0,0.0229797018246314
2018-10-02,0,0.11323100343984949
2018-10-03,0,0.2702383942680394
2018-10-04,1,0.8232595028799565
2018-10-05,1,0.9798014873770404
2018-10-08,1,0.9957613908329196
2018-10-09,1,0.998682445101934
2018-10-10,1,0.9999052580191863
2018-10-11,1,0.999999792356228
2018-10-12,1,0.9999611802431266
2018-10-15,1,0.9996518494944912
2018-10-16,1,0.9982805833983952
2018-10-17,1,0.999726793667517
2018-10-18,1,0.9997497319186645
2018-10-19,1,0.9998056789046017
2018-10-22,1,0.9997341487082633
2018-10-23,1,0.9999025758805362
2018-10-24,1,0.9999890344526772
2018-10-25,1,0.9996896606364009
2018-10-26,1,0.999995964845584
2018-10-29,1,0.9999982024249898
2018-10-30,1,0.9999968863951549
2018-10-31,1,0.9992844996400513
2018-11-01,1,0.9998329076703809
2018-11-02,1,0.9999980411926358
2018-11-05,1,0.9990250816213417
2018-11-06,1,0.9864231063341876
2018-11-07,1,0.9653581570060448
2018-11-08,1,0.9716573580362712
2018-11-09,1,0.9823732350460728
2018-11-12,1,0.9987758703229973
2018-11-13,1,0.9999895784020177
2018-11-14,1,0.9999934554704362
2018-11-15,1,0.9999783729482362
2018-11-16,1,0.9999440983177769
2018-11-19,1,0.9997621448171
2018-11-20,1,0.9999989715325653
2018-11-21,1,0.9997873840953346
2018-11-23,1,0.9980885204807015
2018-11-26,1,0.9997844962481629
2018-11-27,1,0.9999396606469889
2018-11-28,1,0.9998365211035557
2018-11-29,1,0.9996298333838656
2018-11-30,1,0.998332664222133
2018-12-03,1,0.9991600763170694
2018-12-04,1,0.9998251299302406
2018-12-06,1,0.9999902087171852
2018-12-07,1,0.999974428091747
2018-12-10,1,0.9999986841403099
2018-12-11,1,0.9999668819231023
2018-12-12,1,0.9997488436273156
2018-12-13,1,0.9999044983181599
2018-12-14,1,0.9998294476077871
2018-12-17,1,0.9997541999074911
2018-12-18,1,0.9997317307537749
2018-12-19,1,0.9999992309946437
2018-12-20,1,0.9999963106473735
2018-12-21,1,0.9999933761295562
2018-12-24,1,0.9999934250554825
2018-12-26,1,0.9999969018303907
2018-12-27,1,0.9999969380965958
2018-12-28,1,0.9999795104837683
2018-12-31,1,0.9997946527361982
2019-01-02,1,0.9999042962628371
2019-01-03,1,0.999991049542459
2019-01-04,1,0.9999627132995864
2019-01-07,1,0.9999658314049141
2019-01-08,1,0.9996981170600481
2019-01-09,1,0.9995934991667152
2019-01-10,1,0.9957374853558046
2019-01-11,1,0.9840326273574223
2019-01-14,1,0.9829285290892363
2019-01-15,1,0.9889119843428846
2019-01-16,1,0.9925339859167374
2019-01-17,1,0.999285665836966
2019-01-18,1,0.9960702823077241
2019-01-22,1,0.9965142920784943
2019-01-23,1,0.9920464394187807
2019-01-24,1,0.9863947367768415
2019-01-25,1,0.9832663177770865
2019-01-28,1,0.9898121212089633
2019-01-29,1,0.9945031467960412
2019-01-30,1,0.9940889354546553
2019-01-31,1,0.9842960714019905
2019-02-01,1,0.9588831984060209
2019-02-04,1,0.9088483060970933
2019-02-05,1,0.873352413336434
2019-02-06,1,0.7143874906792131
2019-02-07,1,0.5656346652331689
2019-02-08,0,0.30053738346572356
2019-02-11,0,0.11764352000483283
2019-02-12,0,0.008369015015107303
2019-02-13,0,0.00343378531631402
2019-02-14,0,0.0016228879376891656
2019-02-15,0,0.0005919554577588507
2019-02-19,0,8.383114491074094e-05
2019-02-20,0,0.000570881939347006
2019-02-21,0,0.0005034700023562571
2019-02-22,0,5.289334840448904e-05
2019-02-25,0,0.0001496867403741823
2019-02-26,0,0.00024116479460169226
2019-02-27,0,0.00025759222648549383
2019-02-28,0,0.00011497805197785763
2019-03-01,0,0.00020859669355999526
2019-03-04,0,0.0019024970837267982
2019-03-05,0,0.00017118520098690027
2019-03-06,0,0.0002357514474392273
2019-03-07,0,0.0007588127090725153
2019-03-08,0,0.000340190278385846
2019-03-11,0,0.00016260015957218158
2019-03-12,0,0.00047084343128226574
2019-03-13,0,0.000376918368947285
2019-03-14,0,0.0024767542328509844
2019-03-15,0,0.01076630680007788
2019-03-18,0,0.05160850367453437
2019-03-19,0,0.26965563426381617
2019-03-20,1,0.5522826808900854
2019-03-21,1,0.845769141098448
2019-03-22,1,0.9969513549213721
2019-03-25,1,0.9985706644532372
2019-03-26,1,0.964413878691019
2019-03-27,1,0.7553072062985353
2019-03-28,0,0.0943299489696179
2019-03-29,0,0.008674588306632926
2019-04-01,0,0.004333584295127228
2019-04-02,0,0.001663571185951689
2019-04-03,0,0.0013298213924374956
2019-04-04,0,0.0005767855070066244
2019-04-05,0,0.00015086181253875334
2019-04-08,0,0.00038224730446941935
2019-04-09,0,0.0009204114557844742
2019-04-10,0,0.0005739970316290093
2019-04-11,0,0.00026015750040507047
2019-04-12,0,0.0006518538047698949
2019-04-15,0,0.0002279094924733967
2019-04-16,0,0.0037663386003915413
2019-04-17,0,0.005285644711036397
2019-04-18,0,0.0009681687749226169
2019-04-22,0,2.500229071651541e-05
2019-04-23,0,8.085338042813856e-05
2019-04-24,0,0.0002088688811287344
2019-04-25,0,0.002278832471104653
2019-04-26,0,0.008148009056034895
2019-04-29,0,0.06374227768822532
2019-04-30,1,0.5595459372682704
2019-05-01,1,0.8683950508020413
2019-05-02,1,0.8695377664539928
2019-05-03,1,0.8183695167608469
2019-05-06,1,0.9201091190746821
2019-05-07,1,0.9865802695492337
2019-05-08,1,0.998007209772505
2019-05-09,1,0.9999387854136618
2019-05-10,1,0.9999923733607895
2019-05-13,1,0.9999822883172849
2019-05-14,1,0.9998278774963494
2019-05-15,1,0.9982829141839009
2019-05-16,1,0.9978984959570765
2019-05-17,1,0.9998099736173031
2019-05-20,1,0.9999034086138838
2019-05-21,1,0.9767628083935155
2019-05-22,1,0.9774069370793185
2019-05-23,1,0.9773735444772171
2019-05-24,1,0.965970098112065
2019-05-28,1,0.9554426715739053
2019-05-29,1,0.956393599274965
2019-05-30,1,0.9496648791100786
2019-05-31,1,0.9709519320173097
2019-06-03,1,0.9999498512324287
2019-06-04,1,0.962400722826928
2019-06-05,1,0.9347559835561088
2019-06-06,1,0.6851990319830868
2019-06-07,0,0.48980096339292173
2019-06-10,0,0.308133618211099
2019-06-11,0,0.20298710688384936
2019-06-12,0,0.0757653918891493
2019-06-13,0,0.042532808254055754
2019-06-14,0,0.025744217382991732
2019-06-17,0,0.01585560043006173
2019-06-18,0,0.034441415980193
2019-06-19,0,0.03219608794449463
2019-06-20,0,0.013237592752188897
2019-06-21,0,0.0009875130386285528
2019-06-24,0,0.00018817613582130594
2019-06-25,0,0.0007930077507399881
2019-06-26,0,0.0010685495126454036
2019-06-27,0,0.00025183583728879315
2019-06-28,0,0.0011487139851185791
2019-07-01,0,0.0033069792101903003
2019-07-02,0,0.0006339407673030414
2019-07-03,0,1.9336534143382983e-05
2019-07-05,0,0.00014344778387229043
2019-07-08,0,0.0004954854325689543
2019-07-09,0,7.601166105384205e-05
2019-07-10,0,0.0003282021097253016
2019-07-11,0,0.00010459622309799888
