alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.01,HARQ,439,4.39,2,0.004555808656036446,0.0002972627018605069,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,HAR-X,439,4.39,3,0.00683371298405467,0.00029780845144981925,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,RR,439,4.39,3,0.00683371298405467,0.0002985277858347759,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,LA,439,4.39,2,0.004555808656036446,0.0002990830210624276,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,EN,439,4.39,2,0.004555808656036446,0.00029924084366554345,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,P-LA,439,4.39,2,0.004555808656036446,0.00029646437578071983,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,A-LA,439,4.39,2,0.004555808656036446,0.00030487621237937866,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,BG,439,4.39,4,0.009111617312072893,0.0003241772020608606,0.03607093656483329,0.849369075809546,0.10980469937181425,0.946577577038257,AAPL,22
0.01,RF,439,4.39,3,0.00683371298405467,0.0003070751837492213,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,GB,439,4.39,3,0.00683371298405467,0.00029818817156222733,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,NN1_ensemble,439,4.39,2,0.004555808656036446,0.00029436504928650597,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,NN1_top1,439,4.39,3,0.00683371298405467,0.00029699281903250744,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,NN2_ensemble,439,4.39,2,0.004555808656036446,0.0002945302855657618,1.6483908356977608,0.19917808852281038,1.666739523900116,0.43458237698387336,AAPL,22
0.01,NN2_top1,439,4.39,4,0.009111617312072893,0.0002922079074356932,0.03607093656483329,0.849369075809546,0.10980469937181425,0.946577577038257,AAPL,22
0.01,NN3_ensemble,439,4.39,3,0.00683371298405467,0.00029386608056828034,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,NN3_top1,439,4.39,6,0.01366742596810934,0.00030566674828597974,0.5351344818817907,0.46445617952171814,0.7018065073296782,0.7040518649985179,AAPL,22
0.01,NN4_ensemble,439,4.39,3,0.00683371298405467,0.0002911345767811706,0.5001392325479586,0.47943895100576184,0.5415188709157661,0.7627999769619072,AAPL,22
0.01,NN4_top1,439,4.39,5,0.011389521640091117,0.000280857161852373,0.08194342421215595,0.7746808159076976,0.1974194316846294,0.9060056689474754,AAPL,22
