alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.01,EN,442,4.42,16,0.03619909502262444,0.00044346970185686326,18.315558475293614,1.8717228058462432e-05,18.587756243339612,9.198563617196509e-05,AMZN,1
0.01,P-LA,442,4.42,18,0.04072398190045249,0.0004542207298381907,23.81822906361751,1.0587501737546745e-06,23.912588685339216,6.418703917376867e-06,AMZN,1
0.01,A-LA,442,4.42,3,0.006787330316742082,0.0004060809186957221,0.5194386506267961,0.47108123590959805,0.5605348623664881,0.7555816483396764,AMZN,1
0.01,BG,442,4.42,10,0.02262443438914027,0.0004225812032025353,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AMZN,1
0.01,RF,442,4.42,10,0.02262443438914027,0.0004210331355428964,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AMZN,1
0.01,GB,442,4.42,13,0.029411764705882353,0.00042392581867545427,11.058396975547964,0.0008828644160540078,11.848238075109549,0.002674162484523568,AMZN,1
0.01,NN1_ensemble,442,4.42,14,0.03167420814479638,0.0004281890524748305,13.332977588823923,0.00026077910080146705,14.251174924264376,0.0008042603987888919,AMZN,1
0.01,NN1_top1,442,4.42,12,0.027149321266968326,0.0004218196518847486,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,AMZN,1
0.01,NN2_ensemble,442,4.42,12,0.027149321266968326,0.0004202162128206376,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,AMZN,1
0.01,NN2_top1,442,4.42,15,0.033936651583710405,0.0005017226193083928,15.75520997215952,7.208913043710297e-05,16.811766389175403,0.00022354826988546517,AMZN,1
0.01,NN3_ensemble,442,4.42,13,0.029411764705882353,0.00044423760915522203,11.058396975547964,0.0008828644160540078,11.848238075109549,0.002674162484523568,AMZN,1
0.01,NN3_top1,442,4.42,15,0.033936651583710405,0.0005032022618327776,15.75520997215952,7.208913043710297e-05,16.811766389175403,0.00022354826988546517,AMZN,1
0.01,NN4_ensemble,442,4.42,10,0.02262443438914027,0.0004297022670754613,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AMZN,1
0.01,NN4_top1,442,4.42,14,0.03167420814479638,0.0004444461019669944,13.332977588823923,0.00026077910080146705,14.251174924264376,0.0008042603987888919,AMZN,1
